eunr;luea;reisenr;area;zone;statistical_rectangle;year;quarter;month;geraet;masche;species;harbour;vessel_length_class;sum_fangkg_fangnr_ort_monat;avg_trip_price;official_landings_value;target_species;metier
DEU000010633;8.4;18026035;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPE;DEUSD;<10;5;5.63;28.15;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18028650;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPI;DEUSD;<10;5;2.17;10.85;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18028655;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPE;DEUSD;<10;3;5.63;16.89;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18028657;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPI;DEUSD;<10;4;2.17;8.68;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18028659;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;ELE;DEUSD;<10;3;13.25;39.75;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18028659;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPE;DEUSD;<10;3;5.63;16.89;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18029435;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;3;13.96;41.88;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18029435;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPI;DEUSD;<10;4;1.97;7.88;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18031538;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;3;13.96;41.88;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18031538;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPE;DEUSD;<10;3;6.67;20.01;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18031538;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPP;DEUSD;<10;2;4.5;9;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18031542;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;2;13.96;27.92;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18031542;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPE;DEUSD;<10;3;6.67;20.01;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18031542;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPP;DEUSD;<10;1;4.5;4.5;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18032447;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPP;DEUSD;<10;2;4.5;9;FPP;FPN_FWS_>0_0_0
DEU000010633;8.4;18032451;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;2;13.96;27.92;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18032451;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPE;DEUSD;<10;3;6.67;20.01;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18032455;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;3;13.96;41.88;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18032455;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPE;DEUSD;<10;3;6.67;20.01;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18033853;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18033853;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPE;DEUSD;<10;3;3.88;11.64;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18033855;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18033855;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPE;DEUSD;<10;2;3.88;7.76;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18035851;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;3;14.5;43.5;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18035851;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPI;DEUSD;<10;4;1.8;7.2;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18035864;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;4;14.5;58;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18035864;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPE;DEUSD;<10;3;3.88;11.64;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18035864;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPP;DEUSD;<10;3;5.78;17.34;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18037466;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;FPP;FPN_FWS_>0_0_0
DEU000010633;8.4;18037466;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPP;DEUSD;<10;3;5.78;17.34;FPP;FPN_FWS_>0_0_0
DEU000010633;8.4;18037468;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18037468;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPE;DEUSD;<10;2;3.88;7.76;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18038989;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;3;14.27;42.81;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18038989;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;ELE;FPN_FWS_>0_0_0
DEU000010633;8.4;18038993;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;3;14.27;42.81;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18038993;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18041088;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;2;14.27;28.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18041088;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18041091;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;2;14.27;28.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18041091;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18041095;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;2;14.27;28.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18041095;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18042947;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;2;14.27;28.54;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18042947;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPI;DEUSD;<10;3;1.89;5.67;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18042950;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18042950;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPP;DEUSD;<10;2;6.46;12.92;FPE;FPN_FWS_>0_0_0
DEU000100632;11.9;18016750;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;160;0.25;40;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18016750;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;5;0.5;2.5;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18016750;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;13;2;26;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18016750;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPI;DEMKB;10-<12;5;2.5;12.5;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18016750;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;2081;0.25;520.25;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018976;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;106;0.25;26.5;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018976;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;1;0.5;0.5;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018976;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;6;2;12;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018976;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;1340;0.25;335;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018980;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;13;14.33;186.29;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018980;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;40;0.25;10;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018980;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;4;0.58;2.32;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018980;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FLE;DEMKB;10-<12;1;0.6;0.6;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018980;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;1;2;2;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018980;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;475;0.25;118.75;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018984;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;10;14.33;143.3;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018984;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;100;0.25;25;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018984;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;20;0.5;10;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018984;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;4;2;8;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018984;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;680;0.25;170;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018989;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;9;14.33;128.97;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018989;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;72;0.25;18;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018989;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;65;0.5;32.5;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018989;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;4;2;8;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018989;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPI;DEMKB;10-<12;2;2;4;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018989;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;343;0.25;85.75;FRO;FPN_FWS_>0_0_0
DEU000100632;11.9;18018993;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;12;14.33;171.96;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018993;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;125;0.25;31.25;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018993;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;56;0.5;28;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018993;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;5;2;10;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018993;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPI;DEMKB;10-<12;9;2;18;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018993;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;69;0.25;17.25;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018995;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;9;14.33;128.97;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018995;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;260;0.25;65;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018995;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;25;0.5;12.5;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018995;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPI;DEMKB;10-<12;4;2;8;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018995;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;42;0.25;10.5;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018995;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FTE;DEMKB;10-<12;1;2;2;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018997;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;20;15.6;312;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018997;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;380;0.83;315.4;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018997;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;26;0.5;13;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018997;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;1;2;2;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018997;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;43;0.25;10.75;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;15;14.33;214.95;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;315;0.25;78.75;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;38;0.5;19;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FLE;DEMKB;10-<12;3;1.6;4.8;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;2;2;4;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPI;DEMKB;10-<12;15;2;30;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;58;0.25;14.5;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18018999;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FTE;DEMKB;10-<12;2;1.5;3;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;24;15.67;376;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;274;0.25;68.5;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FCC;DEMKB;10-<12;20;0.5;10;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FLE;DEMKB;10-<12;2;1.6;3.2;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPE;DEMKB;10-<12;5;2;10;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FPI;DEMKB;10-<12;9;2;18;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FRO;DEMKB;10-<12;64;0.25;16;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019002;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FTE;DEMKB;10-<12;1;2;2;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019004;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;ELE;DEMKB;10-<12;50;16;800;FBR;FPN_FWS_>0_0_0
DEU000100632;11.9;18019004;27.3.d.24;DEU;36G4;2018;2;5;FPN;40;FBR;DEMKB;10-<12;298;0.25;74.5;FBR;FPN_FWS_>0_0_0
DEU100440209;14.56;19010074;27.3.c.22;DNK;38G0;2019;2;4;OTB;120;TUR;DEKAP;12-<15;1;5.96;5.96;PLE;OTB_DEF_>=105_1_120
DEU100440209;14.56;19010388;27.3.c.22;DEU;38G0;2019;2;4;OTB;120;DAB;DEKAP;12-<15;404;1.2;484.8;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19010388;27.3.c.22;DEU;38G0;2019;2;4;OTB;120;FLE;DEKAP;12-<15;109;0.42;45.78;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19010388;27.3.c.22;DEU;38G0;2019;2;4;OTB;120;PLE;DEKAP;12-<15;247;2;494;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19010388;27.3.c.22;DEU;38G0;2019;2;4;OTB;120;TUR;DEKAP;12-<15;9;5.3;47.68;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19011094;27.3.c.22;DNK;38G0;2019;2;5;OTB;120;COD;DEKAP;12-<15;18;2.26;40.68;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19011094;27.3.c.22;DNK;38G0;2019;2;5;OTB;120;DAB;DEKAP;12-<15;598;0.9;538.2;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19011094;27.3.c.22;DNK;38G0;2019;2;5;OTB;120;FLE;DEKAP;12-<15;442;0.62;274.04;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19011094;27.3.c.22;DNK;38G0;2019;2;5;OTB;120;PLE;DEKAP;12-<15;414;1.68;697.5;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19016420;27.3.c.22;DNK;38G0;2019;2;6;OTB;120;DAB;DEKAP;12-<15;305;0.42;128.1;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19016420;27.3.c.22;DNK;38G0;2019;2;6;OTB;120;FLE;DEKAP;12-<15;110;0.55;60.5;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19016420;27.3.c.22;DNK;38G0;2019;2;6;OTB;120;PLE;DEKAP;12-<15;290;2.08;603.2;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19020426;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;COD;DEKAP;12-<15;2648;2.35;6223.44;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19020426;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;WHG;DEKAP;12-<15;4;0.45;1.8;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19020845;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;COD;DEKAP;12-<15;2562;2.72;6958.82;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19020845;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;POK;DEKAP;12-<15;1;0.26;0.26;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19020845;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;WHG;DEKAP;12-<15;1;0.82;0.82;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19021492;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;COD;DEKAP;12-<15;2093;2.02;4233.14;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19022205;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;COD;DEKAP;12-<15;294;1.9;558.26;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19023130;27.3.c.22;DEU;37G1;2019;3;7;PTB;120;COD;DEKAP;12-<15;1477;2.5;3686.61;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19023643;27.3.c.22;DEU;37G1;2019;3;8;PTB;120;COD;DEKAP;12-<15;192;2.34;449.84;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19023854;27.3.c.22;DNK;38G0;2019;3;8;PTB;120;COD;DEKAP;12-<15;13;2.55;33.18;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19024468;27.3.c.22;DEU;38G0;2019;3;8;PTB;120;COD;DEKAP;12-<15;18;2.97;53.46;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19025194;27.3.c.22;DEU;37G1;2019;3;8;PTB;120;COD;DEKAP;12-<15;1873;2.31;4322.94;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19025218;27.3.c.22;DEU;37G1;2019;3;8;PTB;120;COD;DEKAP;12-<15;863;2.23;1924.88;COD;PTB_DEF_>=105_1_120
DEU100440209;14.56;19026827;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;COD;DEKAP;12-<15;35;2.55;89.4;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026827;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;DAB;DEKAP;12-<15;1137;0.57;648.09;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026827;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;FLE;DEKAP;12-<15;254;0.42;106.68;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026827;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;LEM;DEKAP;12-<15;7;0.32;2.24;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026827;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;PLE;DEKAP;12-<15;828;1.85;1534.49;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026827;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;SOL;DEKAP;12-<15;2;12.42;24.84;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026968;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;DAB;DEKAP;12-<15;500;0.53;265;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026968;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;FLE;DEKAP;12-<15;150;0.51;76.5;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026968;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;LEM;DEKAP;12-<15;3;1.8;5.4;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026968;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;PLE;DEKAP;12-<15;493;2.35;1159.95;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19026968;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;TUR;DEKAP;12-<15;1;5.17;5.17;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027852;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;BLL;DEKAP;12-<15;3;5.16;15.48;PLE;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027852;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;DAB;DEKAP;12-<15;429;0.53;227.37;PLE;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027852;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;FLE;DEKAP;12-<15;165;0.51;84.15;PLE;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027852;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;LEM;DEKAP;12-<15;5;1.8;9;PLE;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027852;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;PLE;DEKAP;12-<15;497;2.39;1187.83;PLE;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027934;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;BLL;DEKAP;12-<15;4;3.8;15.2;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027934;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;DAB;DEKAP;12-<15;327;0.54;176.58;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027934;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;FLE;DEKAP;12-<15;86;0.45;38.7;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027934;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;LEM;DEKAP;12-<15;3;2.12;6.36;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027934;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;PLE;DEKAP;12-<15;311;1.99;618.15;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19027934;27.3.c.22;DNK;38G0;2019;3;9;OTB;120;TUR;DEKAP;12-<15;3;1.48;4.44;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19028971;27.3.c.22;DEU;38G0;2019;3;9;OTB;120;BLL;DEKAP;12-<15;2;3.8;7.6;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19028971;27.3.c.22;DEU;38G0;2019;3;9;OTB;120;DAB;DEKAP;12-<15;233;0.54;125.82;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19028971;27.3.c.22;DEU;38G0;2019;3;9;OTB;120;FLE;DEKAP;12-<15;45;0.45;20.25;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19028971;27.3.c.22;DEU;38G0;2019;3;9;OTB;120;LEM;DEKAP;12-<15;2;2.12;4.24;DAB;OTB_DEF_>=105_1_120
DEU100440209;14.56;19028971;27.3.c.22;DEU;38G0;2019;3;9;OTB;120;PLE;DEKAP;12-<15;231;2.09;482.79;DAB;OTB_DEF_>=105_1_120
